,message,label_maj
184,"馃寘馃榾馃檹 Suprabatham 馃尮What鈥檚 the most important thing you can do today that would make your tomorrow better? 馃尮Instead of improving every single skill that you have. Look for that ONE skill that when accomplished, would be better than mastering every other skill! 馃尮Until you cross the bridge of your Insecurities, you can鈥檛 begin to explore your Possibilities.馃尮馃尮 Good Morning 馃尮& Make It A Great Saturday Weekend Full Of Joy & Happiness.馃寘馃榾馃檹馃尮",1
185,Yes. Inconsistent speed. Exaggerated data usage etc. Been like this for some time now.,1
186,"Check out FLOAT Apparel, they donate 100 from every purchase to charity! Get 10% off your order with this coupon: [referral_link]",1
187,Reg no: RA1511003010470Name: Muhammad Ibrahim FaruqiOption: CCC,0
188,If u have got approval from director u can report after internship.,0
189,Ma'am I've already submitted on 4th.,0
190,Ma鈥檃m do you have my hall ticket? Register number 471?,0
191,"Customer: Excuse me, but I saw your thumb in my soup when you were carrying it.Waitress: Oh, that's okay. The soup isn't hot.馃榿馃槀",1
192,"My friend and classmate, Gaurav Singh Pardhi is running for MLA elections from Waraseoni MP as Independent. Earlier he had affiliation with BJP.He is a social/political worker, highly educated and has pretty clean image.He also has a decent chance to win the election.Anyone want to contribute/donate to his campaign please do so in below account.Please reply me back personally if you have questions or/and you want to contribute.Please contribute to cleaner politics and support good candidates.",1
193,"For the paper, we would eventually need ... You can plan out with Ujjawal.",0
194,What is this 'hex' place you talk of? Explain!,0
195,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,1
196,All 3 districts have declared actually,0
197,*COD AVAILABLE 馃槏**NIKE WXP 14*Size: 7 to 10 (41 to 45)*Price: 2499 only**SHIPPING FREE*,1
198,Want to send me a virtual hug?... I need one,0
199,"Hello everyone.A software hiring challenge is on, on Interviewbit who are looking for people with good problem solving skills and will be live till tomorrow 12.30 PM. Register yourselves for the challenge on the website and go to the contests section. People who perform well will be shortlisted for the job profile of a software engineer for Pune. Top performers also win goodies.Register at Interviewbit for more upcoming challenges.www.interviewbit.com",0
200,We are wit any positive decisions taken by association.. pl go ahead... I have few things to discuss regarding the monthly maintenance fee.. pl consider having a meeting once u trial with DG timings..,0
201,"馃槀馃槀馃槀A farmer had a horse & a goat鈥�..One day the horse became very ill & he called the veterinarian, who said: ""Well, ur horse has a virus, he must take this medicine for 3 days. I'll come back on the 3rd day &  if he's not better, we're going to have to put him to sleep.""Nearby, the goat listened closely to their conversation.The next day, the Vet gave him the medicine &: left.The goat approached the horse & said:""Be strong, friend. Get up or else they're going to put u to sleep!""On the 2nd day,  the Dr. again gave him the medicine &: left.The goat came back & said: - ""Come on buddy, get up or else you're going to die! Come on, I'll help u get up"".Let's go! One, two, three... but the poor horse wouldn't get up!On the 3rd day, the Vet gave one look at the horse & said:""Unfortunately, we're going to have to put him down tomorrow. Otherwise, the virus might spread & infect the other horses.""After they: left, the goat approached the horse & said: ""Listen pal, it's now or never! Get up, come on! Have courage! Come on! Get up! Get up! That's it, slowly! Great! Come on, one, two, three... Good, good. Now faster, come on...... Fantastic! Run, run more!Yes! Yay! Yes! U did it, you're a champion!!!""All of a sudden, the owner came back to the farm, saw the horse running on the field ... he was not aware of goat's role in this. He began shouting: ""It's a miracle! My horse is cured. We must have a Grand celebration...Let's cook the goat !!!!""Corporate Lesson:'Whatever good u do, always mark a Cc to ur boss'!馃槀馃槀馃槀",1
202,"Sidarth 472, anshul 440 meet me",0
203,"Maintenance charge 2000k paid for Flat No: 408Reference Number N260180634187998Beneficiary Name ASSOCIATIONThank you,Anilal",0
204,"""My dear New Family, I thank u 4 welcoming me in this new house, Firstly I must tell u that my Presence here should not Change ur Life Routines, Those who used to wash cloths must keep on doing it, Those who Cooked must keep Cooking, Those who Clean must keep Cleaning, I'll not Disturb Anybody's Routine, So far as I'm concerned, I'm here only to Eat BUN, Have FUN & Control ur SON. Any questions? 馃槀馃槀馃槤馃槤",1
205,"Once I was asked my friend, ""What is the secret behind your Happy Married Life?""He said ""You should share responsibilities with due love and respect each other. Then absolutely there will be no problems.""I asked ""Can you explain?""He said ""In my house, I take decisions on bigger issues where as my Wife decides on smaller issues. We do not interfere in each other's decisions.""Still not convinced, I asked him ""Give me some examples"".He said ""Smaller issues like, which car we should buy, how much amount to save, when to visit the super market, when to go on vacation, which sofa, air conditioner, refrigerator to buy. Monthly expenses, whether to keep a maid or not etc. Are all decided by my wife. I just agree to it ""I asked ""Then, what is your role?""He said ""My decisions are only for very big issues. Like whether America should attack Iran, whether Britain should lift sanctions over Zimbabwe, whether to widen the Sri Lankan economy, whether Virat Kohli should retire from Cricket etc etc. and do you know, my wife, NEVER, objects to any of these decisions""馃槃馃槢馃槀",1
206,I will leave by afternoon. So collect yr hall tkt in morning,0
207,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,1
208,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",1
209,"Give 'em A Bloody NoseBy S BalakrishnanThe deadly terror attack by the Pakistani outfit Jaish e Mohammed on a CRPF convoy killing 20 jawans and critically injuring many more today should be treated by the Modi government as an act of war by Islamabad.The so-called surgical strike has obviously had no impact on the Pakistani govt.The Modi govt's Kashmir policy , howsoever well-intentioned, has failed to tackle the situation. The need is for a full-fledged muscular policy in which the army other security forces should be given a carte blanche to neutralise Pakistan's machinations. Anyone chanting pro-Pak slogans should be summarily be gunned down. Ditto treatment to stone-pelters too. You cannot support Pakistan and yet demand civil liberties guaranteed by the",1
210,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",1
211,You have 1 new message. Please call 08718738034.,1
212,Early morning is the best part of the day. Do not waste it by sleeping late. Wake up early and try to do something positive.Good morning!,1
213,G09 owner is Neeraj rai self occupied,0
214,"From the whole of rough data, I was using accel x, y, z and grav x, y, z",0
215,DO U WANT 2 MEET UP 2MORRO,0
216,So are you guys asking that i get that slippers again or its gone with last year,0
217,I am going to film 2day da. At 6pm. Sorry da.,0
218,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1
219,Everybody had fun this evening. Miss you.,0
220,WEBSITE_URL      *JANNAT 2*    *Hindi Song**Singer/Lyrics/Director : Kumar Sanoj**Artist :  Sonu Singh & Miss Sonu Paswan**Camera/Drone : Raju Ranjan**Editing : Chitranjan Goswami*,1
221,So when do you wanna gym harri,0
222,Haven't left yet so probably gonna be here til dinner,0
223,441: has opted for higher studies too,0
224,Venue for 2mrw...No change in Tech park.Mini hall -1 *TO GO* to  Drawing labs 1 & 2 Basic Engineering LabsMini hall -2  *TO GO* to Drawing labs 3 & 4 Basic Engineering Labs.,0
225,U sure u can't take any sick time?,0
226,"馃暩馃暩馃暩馃暩馃暩馃暩馃暩1. *PAN* - permanent account number.2. *PDF* - portable document format.3. *SIM* - Subscriber Identity Module.4. *ATM* - Automated Teller machine.5. *IFSC* - Indian Financial System Code.6. *FSSAI(Fssai)* - Food Safety & Standards Authority of India.7. *Wi-Fi* - Wireless fidelity.8. *GOOGLE* - Global Organization Of Oriented Group Language Of Earth.9. *YAHOO* - Yet Another Hierarchical Officious Oracle.10. *WINDOW* - Wide Interactive Network Development for Office work Solution.11. *COMPUTER* - Common Oriented Machine. Particularly United and used under Technical and Educational Research.12. *VIRUS* - Vital Information Resources Under Siege.13. *UMTS* - Universal Mobile Telecommunicati ons System.14. *AMOLED* - Active-matrix organic light-emitting diode.15. *OLED* - Organic light-emitting diode.16. *IMEI* - International Mobile Equipment Identity.17. *ESN* - Electronic Serial Number.18. *UPS* - Uninterruptible power supply.19. *HDMI* - High-Definition Multimedia Interface.20. *VPN* - Virtual private network.21. *APN* - Access Point Name.22. *LED* - Light emitting diode.23. *DLNA* - Digital Living Network Alliance.24. *RAM* - Random access memory.25. *ROM* - Read only memory.26. *VGA* - Video Graphics Array.27. *QVGA* - Quarter Video Graphics Array.28. *WVGA* - Wide video graphics array.29. *WXGA* - Widescreen Extended Graphics Array.30. *USB* - Universal serial Bus.31. *WLAN* - Wireless Local Area Network.32. *PPI* - Pixels Per Inch.33. *LCD* - Liquid Crystal Display.34. *HSDPA* - High speed down-link packet access.35. *HSUPA* - High-Speed Uplink Packet Access.36. *HSPA* - High Speed Packet Access.37. *GPRS* - General Packet Radio Service.38. *EDGE* - Enhanced Data Rates for Globa Evolution.39. *NFC* - Near field communication.40. *OTG* - On-the-go.41. *S-LCD* - Super Liquid Crystal Display.42. *O.S* - Operating system.43. *SNS* - Social network service.44. *H.S* - HOTSPOT.45. *P.O.I* - Point of interest.46. *GPS* - Global Positioning System.47. *DVD* - Digital Video Disk.48. *DTP* - Desk top publishing.49. *DNSE* - Digital natural sound engine.50. *OVI* - Ohio Video Intranet.51. *CDMA* - Code Division Multiple Access.52. *WCDMA* - Wide-band Code Division Multiple Access.53. *GSM* - Global System for Mobile Communications.54. *DIVX* - Digital internet video access.55. *APK* - Authenticated public key.56. *J2ME* - Java 2 micro edition.57. *SIS* - Installation source.58. *DELL* - Digital electronic link library.59. *ACER* - Acquisition Collaboration Experimentation Reflection.60. *RSS* - Really simple syndication.61. *TFT* - Thin film transistor.62. *AMR*- Adaptive Multi-Rate.63. *MPEG* - moving pictures experts group.64. *IVRS* - Interactive Voice Response System.65. *HP* - Hewlett Packard.*Do we know actual full form of some words???*66. *News paper =*_North East West South past and present events report._67. *Chess =*_Chariot, Horse, Elephant, Soldiers._68. *Cold =*_Chronic Obstructive Lung Disease._69. *Joke =*_Joy of Kids Entertainment._70. *Aim =*_Ambition in Mind._71. *Date =*_Day and Time Evolution._72. *Eat =*_Energy and Taste._73. *Tea =*_Taste and Energy Admitted._74. *Pen =*_Power Enriched in Nib._75. *Smile =*_Sweet Memories in Lips Expression._76. *etc. =*_End of Thinking Capacity_77. *OK =*_Objection Killed_78. *Or =*_Orl Korec (Greek Word)_79. *Bye =*鈾Be with you Everytime._*share these meanings as majority of us don't know*馃憣馃憣馃憣馃憣馃憣馃憣馃憣馃憣馃檪馃檪馃檪馃檪",1
